"","ENSEMBLE_ID","symbol","id_symbol"
"4063","ENSG00000112419","PHACTR2","ENSG00000112419;PHACTR2"
"6701","ENSG00000133063","CHIT1","ENSG00000133063;CHIT1"
"1669","ENSG00000085741","WNT11","ENSG00000085741;WNT11"
"17850","ENSG00000198799","LRIG2","ENSG00000198799;LRIG2"
"16977","ENSG00000196152","ZNF79","ENSG00000196152;ZNF79"
"8266","ENSG00000142686","C1orf216","ENSG00000142686;C1orf216"
"7201","ENSG00000136048","DRAM1","ENSG00000136048;DRAM1"
"47054","ENSG00000262919","CCNQ","ENSG00000262919;CCNQ"
"16814","ENSG00000188917","TRMT2B","ENSG00000188917;TRMT2B"
"1163","ENSG00000071794","HLTF","ENSG00000071794;HLTF"
"36587","ENSG00000243176","ENSG00000243176","ENSG00000243176;ENSG00000243176"
"12552","ENSG00000169258","GPRIN1","ENSG00000169258;GPRIN1"
"20352","ENSG00000206337","HCP5","ENSG00000206337;HCP5"
"6735","ENSG00000133250","ZNF414","ENSG00000133250;ZNF414"
"13453","ENSG00000173214","MFSD4B","ENSG00000173214;MFSD4B"
"16731","ENSG00000188636","RTL6","ENSG00000188636;RTL6"
"8773","ENSG00000145979","TBC1D7","ENSG00000145979;TBC1D7"
"4582","ENSG00000116584","ARHGEF2","ENSG00000116584;ARHGEF2"
"5629","ENSG00000125352","RNF113A","ENSG00000125352;RNF113A"
"11261","ENSG00000164163","ABCE1","ENSG00000164163;ABCE1"
"2477","ENSG00000101230","ISM1","ENSG00000101230;ISM1"
"8782","ENSG00000146021","KLHL3","ENSG00000146021;KLHL3"
"6577","ENSG00000132406","TMEM128","ENSG00000132406;TMEM128"
"13637","ENSG00000174177","CTU2","ENSG00000174177;CTU2"
"12424","ENSG00000168781","PPIP5K1","ENSG00000168781;PPIP5K1"
"2277","ENSG00000100350","FOXRED2","ENSG00000100350;FOXRED2"
"6768","ENSG00000133627","ACTR3B","ENSG00000133627;ACTR3B"
"7628","ENSG00000138231","DBR1","ENSG00000138231;DBR1"
"19726","ENSG00000204130","RUFY2","ENSG00000204130;RUFY2"
"10158","ENSG00000158014","SLC30A2","ENSG00000158014;SLC30A2"
"14578","ENSG00000179021","C3orf38","ENSG00000179021;C3orf38"
"57541","ENSG00000284685","ENSG00000284685","ENSG00000284685;ENSG00000284685"
"12043","ENSG00000167216","KATNAL2","ENSG00000167216;KATNAL2"
"942","ENSG00000065621","GSTO2","ENSG00000065621;GSTO2"
"6628","ENSG00000132669","RIN2","ENSG00000132669;RIN2"
"4568","ENSG00000116455","WDR77","ENSG00000116455;WDR77"
"6567","ENSG00000132357","CARD6","ENSG00000132357;CARD6"
"5839","ENSG00000126709","IFI6","ENSG00000126709;IFI6"
"11693","ENSG00000165868","HSPA12A","ENSG00000165868;HSPA12A"
"7585","ENSG00000138036","DYNC2LI1","ENSG00000138036;DYNC2LI1"
"2693","ENSG00000102710","SUPT20H","ENSG00000102710;SUPT20H"
"41700","ENSG00000254206","NPIPB11","ENSG00000254206;NPIPB11"
"627","ENSG00000047621","C12orf4","ENSG00000047621;C12orf4"
"10881","ENSG00000163001","CFAP36","ENSG00000163001;CFAP36"
"12367","ENSG00000168502","MTCL1","ENSG00000168502;MTCL1"
"17085","ENSG00000196436","NPIPB15","ENSG00000196436;NPIPB15"
"9230","ENSG00000149591","TAGLN","ENSG00000149591;TAGLN"
"44451","ENSG00000258744","ENSG00000258744","ENSG00000258744;ENSG00000258744"
"6151","ENSG00000129534","MIS18BP1","ENSG00000129534;MIS18BP1"
"56350","ENSG00000281655","ENSG00000281655","ENSG00000281655;ENSG00000281655"
"52253","ENSG00000273611","ZNHIT3","ENSG00000273611;ZNHIT3"
"4547","ENSG00000116205","TCEANC2","ENSG00000116205;TCEANC2"
"2874","ENSG00000104093","DMXL2","ENSG00000104093;DMXL2"
"11849","ENSG00000166446","CDYL2","ENSG00000166446;CDYL2"
"9184","ENSG00000149292","TTC12","ENSG00000149292;TTC12"
"9250","ENSG00000149743","TRPT1","ENSG00000149743;TRPT1"
"46796","ENSG00000261824","LINC00662","ENSG00000261824;LINC00662"
"5155","ENSG00000121361","KCNJ8","ENSG00000121361;KCNJ8"
"15361","ENSG00000183018","SPNS2","ENSG00000183018;SPNS2"
"4159","ENSG00000113273","ARSB","ENSG00000113273;ARSB"
"9396","ENSG00000151422","FER","ENSG00000151422;FER"
"37860","ENSG00000248709","ENSG00000248709","ENSG00000248709;ENSG00000248709"
"15050","ENSG00000181588","MEX3D","ENSG00000181588;MEX3D"
"5146","ENSG00000121289","CEP89","ENSG00000121289;CEP89"
"12050","ENSG00000167264","DUS2","ENSG00000167264;DUS2"
"13361","ENSG00000172771","EFCAB12","ENSG00000172771;EFCAB12"
"9359","ENSG00000151131","NOPCHAP1","ENSG00000151131;NOPCHAP1"
"6407","ENSG00000131152","ENSG00000131152","ENSG00000131152;ENSG00000131152"
"8531","ENSG00000144228","SPOPL","ENSG00000144228;SPOPL"
"6435","ENSG00000131386","GALNT15","ENSG00000131386;GALNT15"
"4398","ENSG00000115286","NDUFS7","ENSG00000115286;NDUFS7"
"6888","ENSG00000134365","CFHR4","ENSG00000134365;CFHR4"
"8459","ENSG00000143793","C1orf35","ENSG00000143793;C1orf35"
"12914","ENSG00000170903","MSANTD4","ENSG00000170903;MSANTD4"
"10103","ENSG00000157538","VPS26C","ENSG00000157538;VPS26C"
"11874","ENSG00000166529","ZSCAN21","ENSG00000166529;ZSCAN21"
"3382","ENSG00000107020","PLGRKT","ENSG00000107020;PLGRKT"
"11940","ENSG00000166839","ANKDD1A","ENSG00000166839;ANKDD1A"
"17921","ENSG00000198920","KIAA0753","ENSG00000198920;KIAA0753"
"34","ENSG00000003096","KLHL13","ENSG00000003096;KLHL13"
"16251","ENSG00000186532","SMYD4","ENSG00000186532;SMYD4"
"9864","ENSG00000155438","NIFK","ENSG00000155438;NIFK"
"8448","ENSG00000143748","NVL","ENSG00000143748;NVL"
"14159","ENSG00000176903","PNMA1","ENSG00000176903;PNMA1"
"4966","ENSG00000119862","LGALSL","ENSG00000119862;LGALSL"
"28203","ENSG00000228705","LINC00659","ENSG00000228705;LINC00659"
"15224","ENSG00000182400","TRAPPC6B","ENSG00000182400;TRAPPC6B"
"29534","ENSG00000230647","ENSG00000230647","ENSG00000230647;ENSG00000230647"
"9157","ENSG00000149089","APIP","ENSG00000149089;APIP"
"2058","ENSG00000096093","EFHC1","ENSG00000096093;EFHC1"
"3192","ENSG00000105784","RUNDC3B","ENSG00000105784;RUNDC3B"
"11112","ENSG00000163749","CCDC158","ENSG00000163749;CCDC158"
"12547","ENSG00000169249","ZRSR2","ENSG00000169249;ZRSR2"
"13263","ENSG00000172331","BPGM","ENSG00000172331;BPGM"
"22128","ENSG00000213096","ZNF254","ENSG00000213096;ZNF254"
"12963","ENSG00000171103","TRMT61B","ENSG00000171103;TRMT61B"
"15480","ENSG00000183508","TENT5C","ENSG00000183508;TENT5C"
"3861","ENSG00000111231","GPN3","ENSG00000111231;GPN3"
"10842","ENSG00000162878","PKDCC","ENSG00000162878;PKDCC"
"10655","ENSG00000161981","SNRNP25","ENSG00000161981;SNRNP25"
"16210","ENSG00000186395","KRT10","ENSG00000186395;KRT10"
"7943","ENSG00000140367","UBE2Q2","ENSG00000140367;UBE2Q2"
"7588","ENSG00000138061","CYP1B1","ENSG00000138061;CYP1B1"
"1518","ENSG00000081019","RSBN1","ENSG00000081019;RSBN1"
"13627","ENSG00000174132","FAM174A","ENSG00000174132;FAM174A"
"1987","ENSG00000092929","UNC13D","ENSG00000092929;UNC13D"
"13507","ENSG00000173465","ZNRD2","ENSG00000173465;ZNRD2"
"38416","ENSG00000249592","PCGF3-AS1","ENSG00000249592;PCGF3-AS1"
"12073","ENSG00000167380","ZNF226","ENSG00000167380;ZNF226"
"14527","ENSG00000178761","FAM219B","ENSG00000178761;FAM219B"
"11015","ENSG00000163501","IHH","ENSG00000163501;IHH"
"2379","ENSG00000100744","GSKIP","ENSG00000100744;GSKIP"
"9492","ENSG00000152147","GEMIN6","ENSG00000152147;GEMIN6"
"14198","ENSG00000177054","ZDHHC13","ENSG00000177054;ZDHHC13"
"14760","ENSG00000179965","ZNF771","ENSG00000179965;ZNF771"
"732","ENSG00000054654","SYNE2","ENSG00000054654;SYNE2"
"1139","ENSG00000070950","RAD18","ENSG00000070950;RAD18"
"1943","ENSG00000091831","ESR1","ENSG00000091831;ESR1"
"15279","ENSG00000182648","RNF32-DT","ENSG00000182648;RNF32-DT"
"13039","ENSG00000171443","ZNF524","ENSG00000171443;ZNF524"
"6076","ENSG00000128881","TTBK2","ENSG00000128881;TTBK2"
"9966","ENSG00000156374","PCGF6","ENSG00000156374;PCGF6"
"3648","ENSG00000109189","USP46","ENSG00000109189;USP46"
"4925","ENSG00000119636","BBOF1","ENSG00000119636;BBOF1"
"1795","ENSG00000088881","EBF4","ENSG00000088881;EBF4"
"8855","ENSG00000146574","CCZ1B","ENSG00000146574;CCZ1B"
"217","ENSG00000008382","MPND","ENSG00000008382;MPND"
"10722","ENSG00000162430","SELENON","ENSG00000162430;SELENON"
"19863","ENSG00000204498","NFKBIL1","ENSG00000204498;NFKBIL1"
"12927","ENSG00000170946","DNAJC24","ENSG00000170946;DNAJC24"
"6903","ENSG00000134461","ANKRD16","ENSG00000134461;ANKRD16"
"16048","ENSG00000185803","SLC52A2","ENSG00000185803;SLC52A2"
"10385","ENSG00000159842","ABR","ENSG00000159842;ABR"
"14988","ENSG00000181191","PJA1","ENSG00000181191;PJA1"
"24085","ENSG00000221955","SLC12A8","ENSG00000221955;SLC12A8"
"37317","ENSG00000245848","CEBPA","ENSG00000245848;CEBPA"
"12700","ENSG00000169951","ZNF764","ENSG00000169951;ZNF764"
"2561","ENSG00000101665","SMAD7","ENSG00000101665;SMAD7"
"11808","ENSG00000166313","APBB1","ENSG00000166313;APBB1"
"19992","ENSG00000204839","MROH6","ENSG00000204839;MROH6"
"2757","ENSG00000103066","PLA2G15","ENSG00000103066;PLA2G15"
"5442","ENSG00000124074","ENKD1","ENSG00000124074;ENKD1"
"19868","ENSG00000204514","ZNF814","ENSG00000204514;ZNF814"
"9862","ENSG00000155393","HEATR3","ENSG00000155393;HEATR3"
"5982","ENSG00000128059","PPAT","ENSG00000128059;PPAT"
"4056","ENSG00000112365","ZBTB24","ENSG00000112365;ZBTB24"
"10857","ENSG00000162924","REL","ENSG00000162924;REL"
"13675","ENSG00000174428","GTF2IRD2B","ENSG00000174428;GTF2IRD2B"
"13258","ENSG00000172315","TP53RK","ENSG00000172315;TP53RK"
"6168","ENSG00000129682","FGF13","ENSG00000129682;FGF13"
"6710","ENSG00000133106","EPSTI1","ENSG00000133106;EPSTI1"
"16085","ENSG00000185920","PTCH1","ENSG00000185920;PTCH1"
"15392","ENSG00000183137","CEP57L1","ENSG00000183137;CEP57L1"
"36086","ENSG00000241962","ENSG00000241962","ENSG00000241962;ENSG00000241962"
"14515","ENSG00000178700","DHFR2","ENSG00000178700;DHFR2"
"11948","ENSG00000166860","ZBTB39","ENSG00000166860;ZBTB39"
"13821","ENSG00000175182","FAM131A","ENSG00000175182;FAM131A"
"9797","ENSG00000154767","XPC","ENSG00000154767;XPC"
"10186","ENSG00000158234","FAIM","ENSG00000158234;FAIM"
"7790","ENSG00000139233","LLPH","ENSG00000139233;LLPH"
"5058","ENSG00000120526","NUDCD1","ENSG00000120526;NUDCD1"
"45461","ENSG00000259972","ENSG00000259972","ENSG00000259972;ENSG00000259972"
"17937","ENSG00000198948","MFAP3L","ENSG00000198948;MFAP3L"
"19600","ENSG00000203705","TATDN3","ENSG00000203705;TATDN3"
"13538","ENSG00000173614","NMNAT1","ENSG00000173614;NMNAT1"
"14067","ENSG00000176428","VPS37D","ENSG00000176428;VPS37D"
"15770","ENSG00000184675","AMER1","ENSG00000184675;AMER1"
"5450","ENSG00000124104","SNX21","ENSG00000124104;SNX21"
"62554","ENSG00000291153","STAG3L4","ENSG00000291153;STAG3L4"
"3051","ENSG00000105204","DYRK1B","ENSG00000105204;DYRK1B"
"2592","ENSG00000101928","MOSPD1","ENSG00000101928;MOSPD1"
"17413","ENSG00000197483","ZNF628","ENSG00000197483;ZNF628"
"1597","ENSG00000083535","PIBF1","ENSG00000083535;PIBF1"
"9238","ENSG00000149636","DSN1","ENSG00000149636;DSN1"
"39415","ENSG00000251136","RIPK2-DT","ENSG00000251136;RIPK2-DT"
"5534","ENSG00000124508","BTN2A2","ENSG00000124508;BTN2A2"
"13348","ENSG00000172728","FUT10","ENSG00000172728;FUT10"
"17195","ENSG00000196782","MAML3","ENSG00000196782;MAML3"
"8837","ENSG00000146411","SLC2A12","ENSG00000146411;SLC2A12"
"9743","ENSG00000154274","C4orf19","ENSG00000154274;C4orf19"
"33281","ENSG00000236204","LINC01376","ENSG00000236204;LINC01376"
"71","ENSG00000004961","HCCS","ENSG00000004961;HCCS"
"15074","ENSG00000181744","DIPK2A","ENSG00000181744;DIPK2A"
"894","ENSG00000064666","CNN2","ENSG00000064666;CNN2"
"12652","ENSG00000169750","RAC3","ENSG00000169750;RAC3"
"5270","ENSG00000122512","PMS2","ENSG00000122512;PMS2"
"8392","ENSG00000143443","C1orf56","ENSG00000143443;C1orf56"
"16566","ENSG00000187961","KLHL17","ENSG00000187961;KLHL17"
"2514","ENSG00000101367","MAPRE1","ENSG00000101367;MAPRE1"
"17788","ENSG00000198680","TUSC1","ENSG00000198680;TUSC1"
"4049","ENSG00000112320","SOBP","ENSG00000112320;SOBP"
"4406","ENSG00000115317","HTRA2","ENSG00000115317;HTRA2"
"7521","ENSG00000137760","ALKBH8","ENSG00000137760;ALKBH8"
"58795","ENSG00000286533","ENSG00000286533","ENSG00000286533;ENSG00000286533"
"2033","ENSG00000095574","IKZF5","ENSG00000095574;IKZF5"
"9168","ENSG00000149179","CSTPP1","ENSG00000149179;CSTPP1"
"11760","ENSG00000166145","SPINT1","ENSG00000166145;SPINT1"
"4655","ENSG00000117010","ZNF684","ENSG00000117010;ZNF684"
"6436","ENSG00000131389","SLC6A6","ENSG00000131389;SLC6A6"
"13007","ENSG00000171262","FAM98B","ENSG00000171262;FAM98B"
"16032","ENSG00000185730","ZNF696","ENSG00000185730;ZNF696"
"9118","ENSG00000148700","ADD3","ENSG00000148700;ADD3"
"3980","ENSG00000111906","HDDC2","ENSG00000111906;HDDC2"
"6506","ENSG00000131873","CHSY1","ENSG00000131873;CHSY1"
"389","ENSG00000019169","MARCO","ENSG00000019169;MARCO"
"11192","ENSG00000164010","ERMAP","ENSG00000164010;ERMAP"
"5250","ENSG00000122335","SERAC1","ENSG00000122335;SERAC1"
"8821","ENSG00000146281","PM20D2","ENSG00000146281;PM20D2"
"4622","ENSG00000116786","PLEKHM2","ENSG00000116786;PLEKHM2"
"13752","ENSG00000174842","GLMN","ENSG00000174842;GLMN"
"6253","ENSG00000130363","RSPH3","ENSG00000130363;RSPH3"
"14534","ENSG00000178795","GDPD4","ENSG00000178795;GDPD4"
"16486","ENSG00000187678","SPRY4","ENSG00000187678;SPRY4"
"15834","ENSG00000184979","USP18","ENSG00000184979;USP18"
"1827","ENSG00000089195","TRMT6","ENSG00000089195;TRMT6"
"13384","ENSG00000172878","METAP1D","ENSG00000172878;METAP1D"
"9818","ENSG00000154957","ZNF18","ENSG00000154957;ZNF18"
"17931","ENSG00000198937","CCDC167","ENSG00000198937;CCDC167"
"11696","ENSG00000165886","UBTD1","ENSG00000165886;UBTD1"
"10129","ENSG00000157778","PSMG3","ENSG00000157778;PSMG3"
"1332","ENSG00000076003","MCM6","ENSG00000076003;MCM6"
"85","ENSG00000005187","ACSM3","ENSG00000005187;ACSM3"
"9596","ENSG00000152977","ZIC1","ENSG00000152977;ZIC1"
"2063","ENSG00000096433","ITPR3","ENSG00000096433;ITPR3"
"4537","ENSG00000116151","MORN1","ENSG00000116151;MORN1"
"11514","ENSG00000165113","GKAP1","ENSG00000165113;GKAP1"
"9459","ENSG00000151849","CENPJ","ENSG00000151849;CENPJ"
"14412","ENSG00000178096","BOLA1","ENSG00000178096;BOLA1"
"24042","ENSG00000221843","C2orf16","ENSG00000221843;C2orf16"
"3898","ENSG00000111445","RFC5","ENSG00000111445;RFC5"
"9034","ENSG00000148019","CEP78","ENSG00000148019;CEP78"
"5465","ENSG00000124171","PARD6B","ENSG00000124171;PARD6B"
"14837","ENSG00000180376","CCDC66","ENSG00000180376;CCDC66"
"14650","ENSG00000179361","ARID3B","ENSG00000179361;ARID3B"
"16299","ENSG00000186792","HYAL3","ENSG00000186792;HYAL3"
"15171","ENSG00000182185","RAD51B","ENSG00000182185;RAD51B"
"14119","ENSG00000176731","RBIS","ENSG00000176731;RBIS"
"7285","ENSG00000136514","RTP4","ENSG00000136514;RTP4"
"4218","ENSG00000113721","PDGFRB","ENSG00000113721;PDGFRB"
"16382","ENSG00000187118","CMC1","ENSG00000187118;CMC1"
"7686","ENSG00000138621","PPCDC","ENSG00000138621;PPCDC"
"10327","ENSG00000159314","ARHGAP27","ENSG00000159314;ARHGAP27"
"11634","ENSG00000165632","TAF3","ENSG00000165632;TAF3"
"16784","ENSG00000188807","TMEM201","ENSG00000188807;TMEM201"
"7119","ENSG00000135637","CCDC142","ENSG00000135637;CCDC142"
"10476","ENSG00000160392","C19orf47","ENSG00000160392;C19orf47"
"27964","ENSG00000228340","MIR646HG","ENSG00000228340;MIR646HG"
"5045","ENSG00000120370","GORAB","ENSG00000120370;GORAB"
"9246","ENSG00000149679","CABLES2","ENSG00000149679;CABLES2"
"694","ENSG00000051523","CYBA","ENSG00000051523;CYBA"
"15358","ENSG00000182993","C12orf60","ENSG00000182993;C12orf60"
"9490","ENSG00000152133","GPATCH11","ENSG00000152133;GPATCH11"
"38813","ENSG00000250220","ANKRD17-DT","ENSG00000250220;ANKRD17-DT"
"56509","ENSG00000282849","ENSG00000282849","ENSG00000282849;ENSG00000282849"
"267","ENSG00000010610","CD4","ENSG00000010610;CD4"
"10146","ENSG00000157911","PEX10","ENSG00000157911;PEX10"
"10631","ENSG00000161847","RAVER1","ENSG00000161847;RAVER1"
"258","ENSG00000010318","PHF7","ENSG00000010318;PHF7"
"5909","ENSG00000127399","LRRC61","ENSG00000127399;LRRC61"
"1650","ENSG00000085274","MYNN","ENSG00000085274;MYNN"
"14374","ENSG00000177888","ZBTB41","ENSG00000177888;ZBTB41"
"3850","ENSG00000111145","ELK3","ENSG00000111145;ELK3"
"33807","ENSG00000236975","LINC02814","ENSG00000236975;LINC02814"
"8244","ENSG00000142552","RCN3","ENSG00000142552;RCN3"
"10890","ENSG00000163032","VSNL1","ENSG00000163032;VSNL1"
"31121","ENSG00000233005","ENSG00000233005","ENSG00000233005;ENSG00000233005"
"1521","ENSG00000081051","AFP","ENSG00000081051;AFP"
"5609","ENSG00000125124","BBS2","ENSG00000125124;BBS2"
"5903","ENSG00000127334","DYRK2","ENSG00000127334;DYRK2"
"16792","ENSG00000188827","SLX4","ENSG00000188827;SLX4"
"4969","ENSG00000119878","CRIPT","ENSG00000119878;CRIPT"
"20276","ENSG00000205885","C1RL-AS1","ENSG00000205885;C1RL-AS1"
"8739","ENSG00000145781","COMMD10","ENSG00000145781;COMMD10"
"13623","ENSG00000174109","C16orf91","ENSG00000174109;C16orf91"
"13854","ENSG00000175324","LSM1","ENSG00000175324;LSM1"
"10271","ENSG00000158869","FCER1G","ENSG00000158869;FCER1G"
"2414","ENSG00000100968","NFATC4","ENSG00000100968;NFATC4"
"33946","ENSG00000237190","CDKN2AIPNL","ENSG00000237190;CDKN2AIPNL"
"9460","ENSG00000151876","FBXO4","ENSG00000151876;FBXO4"
"49952","ENSG00000269313","MAGIX","ENSG00000269313;MAGIX"
"58055","ENSG00000285756","ENSG00000285756","ENSG00000285756;ENSG00000285756"
"10573","ENSG00000161091","MFSD12","ENSG00000161091;MFSD12"
"17344","ENSG00000197272","IL27","ENSG00000197272;IL27"
"7816","ENSG00000139410","SDSL","ENSG00000139410;SDSL"
"17883","ENSG00000198855","FICD","ENSG00000198855;FICD"
"17372","ENSG00000197362","ZNF786","ENSG00000197362;ZNF786"
"33602","ENSG00000236675","MTX1P1","ENSG00000236675;MTX1P1"
"2030","ENSG00000095485","CWF19L1","ENSG00000095485;CWF19L1"
"16635","ENSG00000188234","AGAP4","ENSG00000188234;AGAP4"
"43281","ENSG00000256591","ENSG00000256591","ENSG00000256591;ENSG00000256591"
"60444","ENSG00000288612","ENSG00000288612","ENSG00000288612;ENSG00000288612"
"5628","ENSG00000125351","UPF3B","ENSG00000125351;UPF3B"
"22112","ENSG00000213071","LPAL2","ENSG00000213071;LPAL2"
"7111","ENSG00000135605","TEC","ENSG00000135605;TEC"
"12429","ENSG00000168803","ADAL","ENSG00000168803;ADAL"
"4019","ENSG00000112208","BAG2","ENSG00000112208;BAG2"
"16461","ENSG00000187583","PLEKHN1","ENSG00000187583;PLEKHN1"
"8396","ENSG00000143458","GABPB2","ENSG00000143458;GABPB2"
"15980","ENSG00000185522","LMNTD2","ENSG00000185522;LMNTD2"
"12196","ENSG00000167799","NUDT8","ENSG00000167799;NUDT8"
"13088","ENSG00000171603","CLSTN1","ENSG00000171603;CLSTN1"
"393","ENSG00000019549","SNAI2","ENSG00000019549;SNAI2"
"26473","ENSG00000226137","BAIAP2-DT","ENSG00000226137;BAIAP2-DT"
"13009","ENSG00000171295","ZNF440","ENSG00000171295;ZNF440"
"9092","ENSG00000148459","PDSS1","ENSG00000148459;PDSS1"
"8282","ENSG00000142867","BCL10","ENSG00000142867;BCL10"
"15373","ENSG00000183049","CAMK1D","ENSG00000183049;CAMK1D"
"16379","ENSG00000187105","HEATR4","ENSG00000187105;HEATR4"
"7346","ENSG00000136854","STXBP1","ENSG00000136854;STXBP1"
"8641","ENSG00000145016","RUBCN","ENSG00000145016;RUBCN"
"15672","ENSG00000184271","POU6F1","ENSG00000184271;POU6F1"
"1875","ENSG00000090382","LYZ","ENSG00000090382;LYZ"
"9740","ENSG00000154263","ABCA10","ENSG00000154263;ABCA10"
"5990","ENSG00000128242","GAL3ST1","ENSG00000128242;GAL3ST1"
"10479","ENSG00000160404","TOR2A","ENSG00000160404;TOR2A"
"12839","ENSG00000170542","SERPINB9","ENSG00000170542;SERPINB9"
"6929","ENSG00000134602","STK26","ENSG00000134602;STK26"
"2766","ENSG00000103150","MLYCD","ENSG00000103150;MLYCD"
"13221","ENSG00000172167","MTBP","ENSG00000172167;MTBP"
"12389","ENSG00000168612","ZSWIM1","ENSG00000168612;ZSWIM1"
"5767","ENSG00000125968","ID1","ENSG00000125968;ID1"
"14756","ENSG00000179943","FIZ1","ENSG00000179943;FIZ1"
"16277","ENSG00000186665","C17orf58","ENSG00000186665;C17orf58"
"10941","ENSG00000163220","S100A9","ENSG00000163220;S100A9"
"8950","ENSG00000147316","MCPH1","ENSG00000147316;MCPH1"
"13664","ENSG00000174365","SNHG11","ENSG00000174365;SNHG11"
"31848","ENSG00000234072","GTF3C2-AS2","ENSG00000234072;GTF3C2-AS2"
"2723","ENSG00000102901","CENPT","ENSG00000102901;CENPT"
"15154","ENSG00000182134","TDRKH","ENSG00000182134;TDRKH"
"62473","ENSG00000291072","CROCCP2","ENSG00000291072;CROCCP2"
"14494","ENSG00000178585","CTNNBIP1","ENSG00000178585;CTNNBIP1"
"7225","ENSG00000136158","SPRY2","ENSG00000136158;SPRY2"
"16078","ENSG00000185900","POMK","ENSG00000185900;POMK"
"5218","ENSG00000121988","ZRANB3","ENSG00000121988;ZRANB3"
"13959","ENSG00000175893","ZDHHC21","ENSG00000175893;ZDHHC21"
"62559","ENSG00000291158","LINC00869","ENSG00000291158;LINC00869"
"5057","ENSG00000120519","SLC10A7","ENSG00000120519;SLC10A7"
"1864","ENSG00000090061","CCNK","ENSG00000090061;CCNK"
"8015","ENSG00000140832","MARVELD3","ENSG00000140832;MARVELD3"
"14865","ENSG00000180535","BHLHA15","ENSG00000180535;BHLHA15"
"7103","ENSG00000135547","HEY2","ENSG00000135547;HEY2"
"2571","ENSG00000101811","CSTF2","ENSG00000101811;CSTF2"
"17273","ENSG00000197056","ZMYM1","ENSG00000197056;ZMYM1"
"733","ENSG00000054690","PLEKHH1","ENSG00000054690;PLEKHH1"
"35864","ENSG00000241399","CD302","ENSG00000241399;CD302"
"13094","ENSG00000171617","ENC1","ENSG00000171617;ENC1"
"20020","ENSG00000204920","ZNF155","ENSG00000204920;ZNF155"
"20151","ENSG00000205413","SAMD9","ENSG00000205413;SAMD9"
"4773","ENSG00000118096","IFT46","ENSG00000118096;IFT46"
"13649","ENSG00000174276","ZNHIT2","ENSG00000174276;ZNHIT2"
"7513","ENSG00000137720","C11orf1","ENSG00000137720;C11orf1"
"6230","ENSG00000130244","FAM98C","ENSG00000130244;FAM98C"
"11406","ENSG00000164690","SHH","ENSG00000164690;SHH"
"6146","ENSG00000129493","HEATR5A","ENSG00000129493;HEATR5A"
"633","ENSG00000047932","GOPC","ENSG00000047932;GOPC"
"5317","ENSG00000122870","BICC1","ENSG00000122870;BICC1"
"7245","ENSG00000136261","BZW2","ENSG00000136261;BZW2"
"12013","ENSG00000167105","TMEM92","ENSG00000167105;TMEM92"
"8438","ENSG00000143633","C1orf131","ENSG00000143633;C1orf131"
"5170","ENSG00000121542","SEC22A","ENSG00000121542;SEC22A"
"10553","ENSG00000160961","ZNF333","ENSG00000160961;ZNF333"
"8552","ENSG00000144401","METTL21A","ENSG00000144401;METTL21A"
"10923","ENSG00000163156","SCNM1","ENSG00000163156;SCNM1"
"8945","ENSG00000147255","IGSF1","ENSG00000147255;IGSF1"
"252","ENSG00000010270","STARD3NL","ENSG00000010270;STARD3NL"
"10873","ENSG00000162980","ARL5A","ENSG00000162980;ARL5A"
"16603","ENSG00000188092","GPR89B","ENSG00000188092;GPR89B"
"19947","ENSG00000204682","MIR1915HG","ENSG00000204682;MIR1915HG"
"39570","ENSG00000251357","ENSG00000251357","ENSG00000251357;ENSG00000251357"
"2730","ENSG00000102934","PLLP","ENSG00000102934;PLLP"
"11213","ENSG00000164061","BSN","ENSG00000164061;BSN"
"15461","ENSG00000183426","NPIPA1","ENSG00000183426;NPIPA1"
"1648","ENSG00000085231","AK6","ENSG00000085231;AK6"
"12673","ENSG00000169855","ROBO1","ENSG00000169855;ROBO1"
"9646","ENSG00000153363","LINC00467","ENSG00000153363;LINC00467"
"52118","ENSG00000273344","PAXIP1-DT","ENSG00000273344;PAXIP1-DT"
"7343","ENSG00000136840","ST6GALNAC4","ENSG00000136840;ST6GALNAC4"
"17511","ENSG00000197798","FAM118B","ENSG00000197798;FAM118B"
"54184","ENSG00000277481","PKD1L3","ENSG00000277481;PKD1L3"
"5974","ENSG00000128000","ZNF780B","ENSG00000128000;ZNF780B"
"20378","ENSG00000206573","THUMPD3-AS1","ENSG00000206573;THUMPD3-AS1"
"9375","ENSG00000151287","TEX30","ENSG00000151287;TEX30"
"15571","ENSG00000183808","RBM12B","ENSG00000183808;RBM12B"
"19731","ENSG00000204147","ASAH2B","ENSG00000204147;ASAH2B"
"31124","ENSG00000233008","LINC01725","ENSG00000233008;LINC01725"
